當天已售完,"",f6Nk1ldQeKeqzn7kLOw98FNmmkY2,5931101786,2020-03-05 01:36:57.637575+00
自訂,跨張.淡水300多還有他那500沒有了.有內定嗎,f6Nk1ldQeKeqzn7kLOw98FNmmkY2,5931101786,2020-03-05 01:37:55.458716+00
發放號碼牌,"",MOXC0k4kWwaZwHIZnhGYrBhApfs2,5931021532,2020-03-05 01:38:32.224908+00
號碼牌已發送完畢,"",EjsBYatmumaFk8NTakKvM1LiEo22,5933053194,2020-03-05 02:07:22.473699+00
發放號碼牌,"",aDDqBip1v5Xlu1bhEOpKsFJhY5s2,5935041469,2020-03-05 02:37:41.126144+00
當天已售完,"",vJEent9FGvTwvZnzw7IJGXkUuja2,5931133046,2020-03-05 03:28:50.181053+00
當天已售完,"",3Sl0cMQwPVe7CwllpIVWtHEoprv1,2312041028,2020-03-05 03:38:32.562221+00
當天已售完,"",nSZNAP4vckXrhlsqwJ6UFdScH0n1,5932023656,2020-03-05 04:06:00.027855+00
當天已售完,"",G6wwjage3zRObzy35SKcd3MHKRM2,5931043976,2020-03-05 04:33:47.872669+00
自訂,晚上六點才開售口罩,XTNJdgcN1dREKVGvFq810HWIi492,5901101321,2020-03-05 06:03:06.259848+00
自訂,沒有這家診所,r5j4amQYDdYnfIPJVt20j3OyLrC2,5931042611,2020-03-05 06:27:38.707401+00
自訂,沒有這家藥局,r5j4amQYDdYnfIPJVt20j3OyLrC2,5931042611,2020-03-05 06:27:49.941869+00
自訂,週一～週五下午2：00-4：00，週六、週日上午9:00-11:00,KYczwTHk4aZLTnougCa1L2bPtnk1,2332030012,2020-03-05 06:33:38.243234+00
當天已售完,"",jJ8z1c3qA9gm4xzqDc9dzBuDUJ13,5936010324,2020-03-05 06:47:52.398429+00
號碼牌已發送完畢,"",2kisEzDsV6PHrMe7nLmSbotqV222,5911060051,2020-03-05 06:54:51.24198+00
當天已售完,"",jJ8z1c3qA9gm4xzqDc9dzBuDUJ13,5903010412,2020-03-05 06:59:05.067342+00
號碼牌已發送完畢,"",yVNNG5KqAuagMSGVG0XmoSb9ut62,5931051558,2020-03-05 07:20:08.104698+00
當天已售完,"",yVNNG5KqAuagMSGVG0XmoSb9ut62,5931053007,2020-03-05 07:28:25.421291+00
號碼牌已發送完畢,"",Dsol38tn8lR2TCVxuwJ6SRwQsY92,5931071970,2020-03-05 07:38:01.831227+00
當天已售完,"",29SGwtoTccOWdaJCxaVR5M5lDN52,5901121734,2020-03-05 07:47:02.107936+00
號碼牌已發送完畢,"",DSaA5pQKLeP63BbSp3Cf19TjP3s1,5931033916,2020-03-05 07:49:19.92328+00
當天已售完,"",R4fJbuKkROfHCaF2zJv2GTL2YaW2,5931013629,2020-03-05 08:15:10.453218+00
自訂,連續兩次來領都領不到口罩，每次都顯示有30多人的口罩量，但是都買不到,Ypi4Q9mwNGgJfNyteMYlQ5dIojn2,5932022980,2020-03-05 08:15:50.380623+00
當天已售完,"",eB5FmT9AmnYIwuJDPf37qeQCfXG2,5932076844,2020-03-05 08:33:45.095611+00
發放號碼牌,"",yId9FcETGAfLRBn4zS9PZA35RgB2,5901023831,2020-03-05 09:00:47.517631+00
當天已售完,"",dNaMYrPG6wPxZIJlBuo8eL7xcFx1,5931017403,2020-03-05 09:01:48.942202+00
當天已售完,"",wAz3jrBHpeTPjOaicov5jWMXhFG3,5917040393,2020-03-05 09:02:02.337397+00
當天已售完,"",2iawyDSo7mUMnJctss4P0mXcw972,5932076844,2020-03-05 09:09:12.341894+00
當天已售完,"",4UTgTMPrfcWKXsI6Gr8jDrEVHND3,5931102014,2020-03-05 09:12:41.672674+00
當天已售完,"",yXOwLmXPAVVhrOjA3fWKiJfLR8A2,5903160033,2020-03-05 09:36:20.846307+00
當天已售完,"",s369zNA86Befq91Ikk3RKbfKZ1y1,5932100210,2020-03-05 09:45:43.197533+00
當天已售完,"",QBFZ3RWsPOgvR1lwGBIcYH6pXYK2,5931025254,2020-03-05 09:47:44.26846+00
當天已售完,"",yXOwLmXPAVVhrOjA3fWKiJfLR8A2,5936171457,2020-03-05 09:53:14.1247+00
當天已售完,"",QBFZ3RWsPOgvR1lwGBIcYH6pXYK2,5931025807,2020-03-05 09:55:07.720544+00
當天已售完,"",I9r8hkAK9kVt81OK108A4yc7d1N2,5932101075,2020-03-05 09:57:49.72855+00
自訂,成人已無,QBFZ3RWsPOgvR1lwGBIcYH6pXYK2,5931020740,2020-03-05 10:05:17.932378+00
號碼牌已發送完畢,"",mMWaeqbWKuaD7iHOSd7gf4H9TrW2,5901150459,2020-03-05 10:08:55.625387+00
當天已售完,"",LlcS3dZrzoc96P5TDc9ScxQCjpo2,5933053194,2020-03-05 10:15:37.729466+00
當天已售完,"",OpYHtz2MIbhmwLItjPX9bWBaya63,5901102855,2020-03-05 10:16:50.143357+00
當天已售完,"",lvB0cfdaAGXIDGBxrx3fFXF9Hva2,5931033541,2020-03-05 10:24:35.744542+00
自訂,6：28電話詢問只剩小朋友,NgTXQnk1WiZwn238pW8jXXqBxtK2,5901173041,2020-03-05 10:28:15.337493+00
當天已售完,"",NgTXQnk1WiZwn238pW8jXXqBxtK2,5901170255,2020-03-05 10:34:44.479298+00
當天已售完,"",NgTXQnk1WiZwn238pW8jXXqBxtK2,5901173050,2020-03-05 10:36:22.542198+00
當天已售完,"",0H2RJ5ozcRO06Hy4jVWWrJpDdCs2,5903050229,2020-03-05 10:44:10.552571+00
當天已售完,"",MFpzt2KM0tdPnvTgiFgiOl8xw1u2,5942060152,2020-03-05 10:46:30.373984+00
當天已售完,"",ZX0h1nwyHWcBx9A2I7YJLNUXSxT2,5911041921,2020-03-05 10:52:07.065465+00
當天已售完,"",tIqEfnYWkleJ3KDekQ6ImYe7d3H3,5902081328,2020-03-05 10:55:39.134221+00
當天已售完,"",og5fwmYWXufEvcw2xn23tw3ZeVC3,5932099516,2020-03-05 10:57:33.083859+00
號碼牌已發送完畢,"",og5fwmYWXufEvcw2xn23tw3ZeVC3,5932099516,2020-03-05 10:57:37.401478+00
號碼牌已發送完畢,"",jBhD11XhreYVdjHZ0haDgqDf44e2,5931013629,2020-03-05 11:13:44.117344+00
當天已售完,"",qiKCF8kLjKcef5sbGOi3URiUqbu2,5901153110,2020-03-05 11:26:12.507006+00
當天已售完,"",qiKCF8kLjKcef5sbGOi3URiUqbu2,5901153110,2020-03-05 11:26:22.109032+00
當天已售完,"",1kGPTH1KJJYRcYqntd7hrWMy6sJ3,5902011291,2020-03-05 11:39:16.714955+00
當天已售完,"",9ohUGyvoupfusBnlxtZD7cZXaxQ2,5912041738,2020-03-05 11:39:57.232454+00
當天已售完,"",9ohUGyvoupfusBnlxtZD7cZXaxQ2,5912012979,2020-03-05 11:40:49.931441+00
當天已售完,"",9ohUGyvoupfusBnlxtZD7cZXaxQ2,5912013181,2020-03-05 11:42:26.632058+00
當天已售完,"",qiKCF8kLjKcef5sbGOi3URiUqbu2,5901150342,2020-03-05 11:46:20.139195+00
當天已售完,"",1kGPTH1KJJYRcYqntd7hrWMy6sJ3,5902050798,2020-03-05 12:06:14.135537+00
當天已售完,"",EnKou6pCEHYYSaUc2NOJWYuDRNy1,5932022926,2020-03-05 12:08:20.135154+00
當天已售完,"",qxUByWOSuYaLj9mb91sRIBR4Smc2,5933052777,2020-03-05 12:09:28.433038+00
當天已售完,"",UOF3WJuBUMdAse3PFnR6jt34uoM2,5917083076,2020-03-05 12:10:37.538417+00
自訂,地圖寫有口罩 打電話去說沒口罩,f0OTXgJoxChw0PXup0mGIuw96LC2,5911061316,2020-03-05 12:14:09.56021+00
當天已售完,"",LKTLpPaTDMbGCbQ4ZS6JVfsqkiJ3,5932023763,2020-03-05 12:14:35.807899+00
自訂,怎麼 app看到還有200成人，就說賣完？,4UTgTMPrfcWKXsI6Gr8jDrEVHND3,5931101955,2020-03-05 12:16:32.640563+00
當天已售完,"",wqguLqVCynUUau3qIWFHrUOfT4E3,5901160400,2020-03-05 12:20:17.09195+00
當天已售完,"",4UTgTMPrfcWKXsI6Gr8jDrEVHND3,5931101955,2020-03-05 12:25:17.609655+00
當天已售完,"",0h4eFCJ9MNdqQe91j44G50l3HJB2,593106A520,2020-03-05 12:36:02.873755+00
號碼牌已發送完畢,"",8GLgUZWxldhkAXpepIaHdbOAJSP2,5931042648,2020-03-05 13:05:10.636929+00
當天已售完,"",8GLgUZWxldhkAXpepIaHdbOAJSP2,5931042648,2020-03-05 13:05:14.453272+00
當天已售完,"",VF3rMUKUcMOXiHwfCMjF2wJX0bx1,5932013801,2020-03-05 13:15:29.338143+00
當天已售完,"",VF3rMUKUcMOXiHwfCMjF2wJX0bx1,5932013963,2020-03-05 13:15:39.632515+00
當天已售完,"",VF3rMUKUcMOXiHwfCMjF2wJX0bx1,593201A640,2020-03-05 13:16:01.138222+00
當天已售完,"",VF3rMUKUcMOXiHwfCMjF2wJX0bx1,5932012911,2020-03-05 13:16:08.868261+00
自訂,販賣時間0830-1030,VF3rMUKUcMOXiHwfCMjF2wJX0bx1,5932019143,2020-03-05 13:16:45.976603+00
自訂,dgjfkfkg,WaS1Mns63aO5TzhYeGlICiSfudL2,5931011938,2020-03-05 13:19:25.350533+00
自訂,ff,WaS1Mns63aO5TzhYeGlICiSfudL2,5931011938,2020-03-05 13:19:27.941129+00
當天已售完,"",GNcs2H2NgNaNxymAZ94jixc9F7m2,5932013687,2020-03-05 13:25:33.078986+00
當天已售完,"",5bI2HdbWO8U6oLVLZDWCznhN8HF3,5903070025,2020-03-05 13:28:51.178003+00
當天已售完,"",AB7TTbeEguWOy8cwbP1Qsf1Mgsu1,5931010235,2020-03-05 13:58:59.331228+00
當天已售完,"",8vz4NARUH4ftt6y2RM5OI2CvAi73,5907380059,2020-03-05 14:06:54.418011+00
