自訂,成人已售完,W3AGyF3INaUdVA41aueE8koBghC2,5911061156,2020-02-28 12:59:49.03874+00
自訂,休假,W5mftlVHYaQqVG0QmNtPWOrMMwp1,5931014028,2020-02-28 10:17:39.428671+00
自訂,休假,W5mftlVHYaQqVG0QmNtPWOrMMwp1,5931016657,2020-02-28 10:15:36.036343+00
自訂,安安,w7uh0Wo2rfY6hVmY6OXmRzYBQCz2,5907280027,2020-02-28 09:54:44.136096+00
自訂,安安你好,blepSlRzHXUUJfxgQoOLdnLnP8h2,5907280027,2020-02-28 09:54:35.638571+00
自訂,沒營業,q9DB0T93qTPowlUnghkOOgwbWgb2,5931043109,2020-02-28 04:26:14.623075+00
自訂,下午三點才有,8FOkD4sRg5TAUHJYGDsp5wFZ2j43,5901163527,2020-02-28 02:41:41.366703+00
自訂,今天228休息，沒有開,IiVAzBtzCeeUYwjFqclUAaJCSIC2,5932013427,2020-02-28 02:01:34.332677+00
當天已售完,"",wnGl7WS9P0QPdtxdy8OEW303bPo1,5931033649,2020-02-28 13:05:47.638216+00
當天已售完,"",W3AGyF3INaUdVA41aueE8koBghC2,5911061156,2020-02-28 12:59:05.197855+00
當天已售完,"",ipih0agAJsXF2GVvUtGpyjOwoYZ2,5932022999,2020-02-28 12:32:00.788598+00
當天已售完,"",QYQHzAm2uPQddKwQlnqkVbPQUPx2,5931102103,2020-02-28 11:52:07.107597+00
當天已售完,"",OTy2WIuPwyf1xFRmVV1bqDqeXex1,5932021269,2020-02-28 03:21:15.270611+00
